my_result,target
[22.],[[6]]
[3.],[[3]]
[21.],[[16]]
[3.],[[12]]
[17.],[[19]]
[21.],[[4]]
[22.],[[25]]
[21.],[[11]]
[21.],[[17]]
[17.],[[19]]
[21.],[[15]]
[21.],[[9]]
[21.],[[3]]
[21.],[[21]]
[17.],[[1]]
[17.],[[26]]
[21.],[[24]]
[21.],[[17]]
[17.],[[1]]
[13.],[[13]]
[22.],[[23]]
[22.],[[23]]
[21.],[[25]]
[13.],[[13]]
[17.],[[18]]
[21.],[[4]]
[21.],[[21]]
[22.],[[25]]
[16.],[[16]]
[17.],[[10]]
[21.],[[12]]
[20.],[[6]]
[21.],[[5]]
[22.],[[23]]
[13.],[[23]]
[21.],[[13]]
[17.],[[5]]
[22.],[[23]]
[17.],[[17]]
[22.],[[20]]
[25.],[[19]]
[21.],[[13]]
[21.],[[4]]
[21.],[[10]]
[17.],[[17]]
[3.],[[3]]
[17.],[[7]]
[21.],[[21]]
[22.],[[17]]
[17.],[[18]]
[21.],[[23]]
[21.],[[15]]
[17.],[[4]]
[21.],[[3]]
[21.],[[4]]
[21.],[[10]]
[22.],[[23]]
[17.],[[1]]
[21.],[[6]]
[17.],[[1]]
[21.],[[26]]
[21.],[[14]]
[3.],[[12]]
[17.],[[2]]
[21.],[[3]]
[17.],[[11]]
[21.],[[26]]
[22.],[[17]]
[21.],[[10]]
[3.],[[9]]
[21.],[[9]]
[20.],[[6]]
[21.],[[7]]
[21.],[[13]]
[17.],[[10]]
[21.],[[8]]
[3.],[[3]]
[17.],[[18]]
[13.],[[13]]
[22.],[[16]]
[17.],[[2]]
[22.],[[22]]
[17.],[[11]]
[21.],[[8]]
[16.],[[10]]
[17.],[[11]]
[22.],[[23]]
[21.],[[11]]
[21.],[[6]]
[21.],[[8]]
[22.],[[20]]
[17.],[[19]]
[3.],[[26]]
[21.],[[12]]
[10.],[[10]]
[21.],[[11]]
[21.],[[15]]
[21.],[[16]]
[21.],[[15]]
[17.],[[19]]
[17.],[[7]]
[17.],[[3]]
[21.],[[13]]
[21.],[[13]]
[21.],[[8]]
[22.],[[23]]
[3.],[[19]]
[21.],[[7]]
[17.],[[18]]
[3.],[[5]]
[21.],[[3]]
[17.],[[26]]
[17.],[[17]]
[21.],[[7]]
[21.],[[13]]
[22.],[[22]]
[20.],[[6]]
[17.],[[12]]
[22.],[[22]]
[21.],[[12]]
[3.],[[3]]
[21.],[[21]]
[20.],[[10]]
[22.],[[25]]
[21.],[[12]]
[21.],[[14]]
[17.],[[1]]
[20.],[[10]]
[21.],[[21]]
[20.],[[26]]
[21.],[[8]]
[22.],[[25]]
[21.],[[17]]
[17.],[[10]]
[21.],[[16]]
[17.],[[17]]
[21.],[[24]]
[22.],[[22]]
[17.],[[11]]
[22.],[[16]]
[13.],[[13]]
[21.],[[23]]
[22.],[[25]]
[22.],[[25]]
[17.],[[2]]
[17.],[[5]]
[21.],[[18]]
[21.],[[4]]
[22.],[[23]]
[17.],[[18]]
[22.],[[20]]
[22.],[[16]]
[20.],[[26]]
[22.],[[25]]
[16.],[[6]]
[3.],[[12]]
[21.],[[7]]
[17.],[[23]]
[17.],[[26]]
[20.],[[6]]
[21.],[[4]]
[21.],[[18]]
[17.],[[17]]
[16.],[[16]]
[21.],[[14]]
[21.],[[21]]
[21.],[[5]]
[21.],[[12]]
[17.],[[1]]
[21.],[[13]]
[17.],[[2]]
[21.],[[4]]
[17.],[[18]]
[21.],[[26]]
[21.],[[20]]
[17.],[[9]]
[20.],[[25]]
[17.],[[4]]
[22.],[[6]]
[21.],[[24]]
[21.],[[4]]
[3.],[[11]]
[22.],[[20]]
[17.],[[2]]
[17.],[[2]]
[21.],[[9]]
[20.],[[25]]
[20.],[[20]]
[21.],[[17]]
[17.],[[9]]
[17.],[[5]]
[17.],[[18]]
[21.],[[3]]
[3.],[[26]]
[22.],[[25]]
[21.],[[17]]
[16.],[[6]]
[22.],[[20]]
[21.],[[14]]
[17.],[[4]]
[17.],[[24]]
[21.],[[6]]
[21.],[[21]]
[21.],[[8]]
[21.],[[21]]
[21.],[[4]]
[3.],[[3]]
[22.],[[25]]
[21.],[[9]]
[3.],[[26]]
[17.],[[18]]
[21.],[[11]]
[22.],[[20]]
[21.],[[4]]
[20.],[[6]]
[17.],[[24]]
[21.],[[13]]
[3.],[[12]]
[3.],[[5]]
[20.],[[10]]
[21.],[[8]]
[21.],[[11]]
[21.],[[13]]
[17.],[[2]]
[21.],[[16]]
[21.],[[15]]
[17.],[[4]]
[21.],[[5]]
[22.],[[6]]
[21.],[[21]]
[3.],[[12]]
[21.],[[17]]
[17.],[[26]]
[21.],[[13]]
[17.],[[7]]
[17.],[[11]]
[22.],[[23]]
[3.],[[9]]
[21.],[[1]]
[17.],[[5]]
[21.],[[16]]
[21.],[[11]]
[3.],[[5]]
[21.],[[11]]
[3.],[[26]]
[17.],[[8]]
[3.],[[24]]
[21.],[[14]]
[22.],[[25]]
[21.],[[24]]
[22.],[[6]]
[22.],[[23]]
[21.],[[13]]
[17.],[[19]]
[17.],[[16]]
[21.],[[13]]
[21.],[[4]]
[17.],[[26]]
[21.],[[8]]
[21.],[[20]]
[3.],[[3]]
[21.],[[16]]
[21.],[[23]]
[21.],[[4]]
[21.],[[8]]
[21.],[[14]]
[17.],[[24]]
[22.],[[25]]
[21.],[[9]]
[22.],[[6]]
[21.],[[25]]
[21.],[[4]]
[21.],[[17]]
[20.],[[16]]
[22.],[[23]]
[21.],[[6]]
[21.],[[12]]
[22.],[[25]]
[22.],[[25]]
[22.],[[20]]
[20.],[[9]]
[10.],[[10]]
[17.],[[11]]
[20.],[[9]]
[21.],[[7]]
[3.],[[26]]
[21.],[[4]]
[21.],[[8]]
[21.],[[24]]
[20.],[[20]]
[21.],[[14]]
[3.],[[12]]
[22.],[[23]]
[22.],[[20]]
[3.],[[26]]
[21.],[[21]]
[17.],[[19]]
[17.],[[2]]
[21.],[[21]]
[21.],[[13]]
[17.],[[18]]
[22.],[[22]]
[3.],[[11]]
[3.],[[26]]
[3.],[[12]]
[3.],[[7]]
[22.],[[20]]
[17.],[[7]]
[17.],[[13]]
[21.],[[11]]
[21.],[[13]]
[17.],[[19]]
[17.],[[18]]
[21.],[[8]]
[17.],[[5]]
[21.],[[3]]
[21.],[[14]]
[3.],[[12]]
[22.],[[16]]
[22.],[[22]]
[21.],[[21]]
[21.],[[19]]
[21.],[[15]]
[21.],[[12]]
[21.],[[10]]
[17.],[[2]]
[21.],[[25]]
[21.],[[5]]
[21.],[[11]]
[21.],[[8]]
[21.],[[7]]
[21.],[[15]]
[21.],[[24]]
[22.],[[22]]
[17.],[[26]]
[20.],[[19]]
[17.],[[19]]
[20.],[[16]]
[20.],[[20]]
[21.],[[15]]
[17.],[[17]]
[21.],[[22]]
[17.],[[19]]
[21.],[[23]]
[10.],[[10]]
[17.],[[1]]
[17.],[[1]]
[17.],[[1]]
[21.],[[4]]
[17.],[[19]]
[13.],[[13]]
[20.],[[6]]
[22.],[[23]]
[22.],[[14]]
[22.],[[23]]
[3.],[[5]]
[16.],[[16]]
[21.],[[1]]
[17.],[[24]]
[17.],[[19]]
[20.],[[9]]
[21.],[[23]]
[3.],[[26]]
[17.],[[12]]
[20.],[[9]]
[17.],[[2]]
[21.],[[10]]
[21.],[[20]]
[21.],[[7]]
[21.],[[5]]
[17.],[[18]]
[21.],[[21]]
[21.],[[14]]
[21.],[[8]]
[21.],[[11]]
[17.],[[18]]
[21.],[[15]]
[22.],[[22]]
[22.],[[22]]
[21.],[[8]]
[22.],[[25]]
[21.],[[12]]
[3.],[[12]]
[3.],[[12]]
[17.],[[16]]
[21.],[[17]]
[22.],[[25]]
[17.],[[3]]
[22.],[[23]]
[21.],[[14]]
[17.],[[5]]
[17.],[[1]]
[21.],[[24]]
[17.],[[1]]
[21.],[[12]]
[17.],[[19]]
[10.],[[10]]
[3.],[[12]]
[17.],[[17]]
[22.],[[22]]
[21.],[[13]]
[21.],[[4]]
[17.],[[18]]
[22.],[[20]]
[17.],[[8]]
[21.],[[11]]
[17.],[[8]]
[17.],[[1]]
[22.],[[16]]
[22.],[[6]]
[17.],[[18]]
[21.],[[17]]
[21.],[[15]]
[21.],[[3]]
[21.],[[14]]
[3.],[[19]]
[22.],[[16]]
[20.],[[6]]
[22.],[[25]]
[20.],[[20]]
[21.],[[8]]
[17.],[[1]]
[21.],[[11]]
[17.],[[7]]
[3.],[[10]]
[21.],[[4]]
[17.],[[2]]
[21.],[[24]]
[17.],[[24]]
[16.],[[16]]
[21.],[[15]]
[17.],[[10]]
[21.],[[21]]
[16.],[[16]]
[22.],[[25]]
[22.],[[14]]
[21.],[[15]]
[3.],[[5]]
[21.],[[6]]
[21.],[[4]]
[21.],[[9]]
[21.],[[21]]
[20.],[[20]]
[21.],[[5]]
[21.],[[10]]
[21.],[[7]]
[13.],[[13]]
[17.],[[17]]
[21.],[[24]]
[21.],[[8]]
[16.],[[16]]
[3.],[[3]]
[17.],[[8]]
[17.],[[1]]
[17.],[[2]]
[17.],[[8]]
[21.],[[14]]
[3.],[[12]]
[17.],[[19]]
[3.],[[5]]
[17.],[[4]]
[21.],[[12]]
[21.],[[13]]
[22.],[[22]]
[21.],[[8]]
[22.],[[25]]
[17.],[[1]]
[21.],[[7]]
[22.],[[25]]
[20.],[[6]]
[21.],[[13]]
[21.],[[25]]
[21.],[[11]]
[21.],[[3]]
[22.],[[16]]
[21.],[[11]]
[17.],[[12]]
[22.],[[22]]
[3.],[[12]]
[21.],[[13]]
[20.],[[20]]
[22.],[[20]]
[21.],[[2]]
[21.],[[16]]
[21.],[[5]]
[21.],[[3]]
[22.],[[6]]
[21.],[[14]]
[3.],[[3]]
[22.],[[23]]
[17.],[[6]]
[22.],[[25]]
[20.],[[9]]
[21.],[[9]]
[21.],[[7]]
[22.],[[20]]
[21.],[[3]]
[21.],[[7]]
[22.],[[23]]
[21.],[[21]]
[3.],[[26]]
[21.],[[2]]
[3.],[[5]]
[17.],[[8]]
[3.],[[12]]
[17.],[[1]]
[21.],[[17]]
[22.],[[25]]
[3.],[[11]]
[21.],[[4]]
[3.],[[24]]
[21.],[[13]]
[22.],[[22]]
[21.],[[24]]
[3.],[[26]]
[20.],[[25]]
[21.],[[21]]
[22.],[[25]]
[17.],[[19]]
[21.],[[15]]
[17.],[[24]]
[21.],[[5]]
[21.],[[3]]
[20.],[[16]]
[21.],[[5]]
[21.],[[13]]
[22.],[[23]]
[21.],[[13]]
[21.],[[16]]
[3.],[[7]]
[21.],[[4]]
[21.],[[17]]
[20.],[[9]]
[20.],[[25]]
[17.],[[8]]
[21.],[[14]]
[21.],[[7]]
[3.],[[12]]
[17.],[[26]]
[17.],[[24]]
[16.],[[16]]
[21.],[[13]]
[3.],[[26]]
[21.],[[24]]
[3.],[[5]]
[21.],[[24]]
[3.],[[12]]
[21.],[[15]]
[22.],[[23]]
[21.],[[6]]
[3.],[[5]]
[21.],[[21]]
[21.],[[14]]
[17.],[[18]]
[21.],[[21]]
[17.],[[19]]
[21.],[[18]]
[21.],[[8]]
[21.],[[8]]
[21.],[[8]]
[17.],[[24]]
[22.],[[22]]
[17.],[[4]]
[21.],[[10]]
[21.],[[10]]
[22.],[[25]]
[21.],[[13]]
[21.],[[5]]
[20.],[[6]]
[21.],[[24]]
[3.],[[11]]
[17.],[[19]]
[17.],[[3]]
[21.],[[21]]
[17.],[[2]]
[21.],[[13]]
[17.],[[2]]
[3.],[[12]]
[22.],[[16]]
[21.],[[21]]
[21.],[[10]]
[21.],[[1]]
[21.],[[13]]
[17.],[[1]]
[17.],[[2]]
[21.],[[21]]
[21.],[[7]]
[20.],[[20]]
[21.],[[15]]
[21.],[[15]]
[22.],[[6]]
[22.],[[22]]
[21.],[[15]]
[17.],[[26]]
[17.],[[5]]
[17.],[[1]]
[22.],[[22]]
[17.],[[1]]
[17.],[[2]]
[3.],[[12]]
[21.],[[21]]
[17.],[[18]]
[20.],[[6]]
[22.],[[25]]
[17.],[[1]]
[21.],[[9]]
[21.],[[24]]
[22.],[[23]]
[21.],[[14]]
[21.],[[4]]
[22.],[[22]]
[3.],[[26]]
[21.],[[10]]
[3.],[[12]]
[22.],[[23]]
[21.],[[3]]
[21.],[[14]]
[21.],[[11]]
[21.],[[14]]
[21.],[[24]]
[22.],[[20]]
[17.],[[19]]
[16.],[[16]]
[22.],[[6]]
[20.],[[9]]
[21.],[[6]]
[21.],[[4]]
[21.],[[6]]
[21.],[[13]]
[21.],[[22]]
[17.],[[10]]
[21.],[[3]]
[21.],[[2]]
[17.],[[2]]
[22.],[[20]]
[22.],[[20]]
[22.],[[20]]
[17.],[[19]]
[21.],[[5]]
[17.],[[23]]
[21.],[[4]]
[21.],[[15]]
[22.],[[14]]
[21.],[[6]]
[22.],[[23]]
[17.],[[18]]
[17.],[[1]]
[21.],[[20]]
[22.],[[25]]
[21.],[[26]]
[3.],[[26]]
[21.],[[11]]
[3.],[[7]]
[21.],[[26]]
[17.],[[19]]
[22.],[[14]]
[17.],[[1]]
[21.],[[8]]
[3.],[[26]]
[21.],[[24]]
[21.],[[6]]
[20.],[[20]]
[3.],[[10]]
[21.],[[11]]
[17.],[[24]]
[21.],[[14]]
[21.],[[15]]
[21.],[[7]]
[21.],[[4]]
[21.],[[11]]
[22.],[[22]]
[17.],[[2]]
[16.],[[10]]
[22.],[[25]]
[3.],[[5]]
[16.],[[16]]
[3.],[[5]]
[21.],[[15]]
[3.],[[26]]
[22.],[[25]]
[22.],[[23]]
[21.],[[21]]
[21.],[[15]]
[21.],[[21]]
[21.],[[6]]
[20.],[[5]]
[17.],[[7]]
[17.],[[7]]
[21.],[[21]]
[21.],[[3]]
[10.],[[10]]
[21.],[[6]]
[16.],[[16]]
[3.],[[26]]
[21.],[[21]]
[22.],[[23]]
[21.],[[21]]
[21.],[[11]]
[3.],[[12]]
[22.],[[22]]
[21.],[[13]]
[22.],[[23]]
[22.],[[22]]
[21.],[[6]]
[17.],[[17]]
[3.],[[11]]
[21.],[[3]]
[17.],[[17]]
[22.],[[25]]
[21.],[[18]]
[3.],[[3]]
[21.],[[7]]
[3.],[[24]]
[21.],[[8]]
[17.],[[17]]
[21.],[[14]]
[17.],[[17]]
[21.],[[26]]
[17.],[[17]]
[21.],[[14]]
[17.],[[21]]
[3.],[[24]]
[21.],[[22]]
[21.],[[14]]
[22.],[[22]]
[21.],[[4]]
[17.],[[2]]
[3.],[[26]]
[17.],[[17]]
[21.],[[21]]
[21.],[[19]]
[21.],[[14]]
[16.],[[16]]
[21.],[[26]]
[17.],[[17]]
[17.],[[9]]
[16.],[[14]]
[21.],[[7]]
[17.],[[2]]
[16.],[[14]]
[3.],[[26]]
[21.],[[3]]
[21.],[[11]]
[17.],[[2]]
[17.],[[13]]
[20.],[[6]]
[3.],[[24]]
[21.],[[15]]
[21.],[[13]]
[17.],[[1]]
[21.],[[14]]
[21.],[[13]]
[21.],[[4]]
[22.],[[6]]
[22.],[[22]]
[22.],[[23]]
[21.],[[15]]
[20.],[[6]]
[17.],[[1]]
[22.],[[25]]
[20.],[[9]]
[21.],[[15]]
[17.],[[4]]
[21.],[[20]]
[22.],[[22]]
[3.],[[26]]
[21.],[[21]]
[3.],[[26]]
[21.],[[9]]
[20.],[[6]]
[21.],[[17]]
[3.],[[11]]
[21.],[[24]]
[21.],[[21]]
[21.],[[21]]
[21.],[[14]]
[21.],[[7]]
[21.],[[5]]
[17.],[[1]]
[3.],[[26]]
[21.],[[13]]
[17.],[[18]]
[21.],[[11]]
[17.],[[17]]
[21.],[[8]]
[17.],[[1]]
[17.],[[2]]
[21.],[[13]]
[22.],[[22]]
[17.],[[17]]
[16.],[[16]]
[17.],[[2]]
[3.],[[26]]
[21.],[[7]]
[21.],[[9]]
[21.],[[21]]
[17.],[[26]]
[17.],[[18]]
[22.],[[20]]
[16.],[[16]]
[21.],[[17]]
[22.],[[16]]
[22.],[[6]]
[17.],[[6]]
[22.],[[25]]
[22.],[[23]]
[21.],[[23]]
[17.],[[8]]
[22.],[[23]]
[3.],[[11]]
[3.],[[12]]
[16.],[[16]]
[17.],[[17]]
[17.],[[18]]
[21.],[[21]]
[22.],[[25]]
[17.],[[26]]
[17.],[[26]]
[17.],[[18]]
[17.],[[4]]
[21.],[[20]]
[21.],[[8]]
[21.],[[8]]
[17.],[[24]]
[17.],[[9]]
[22.],[[25]]
[20.],[[26]]
[21.],[[14]]
[3.],[[9]]
[3.],[[3]]
[21.],[[15]]
[22.],[[25]]
[17.],[[1]]
[3.],[[9]]
[21.],[[26]]
[17.],[[2]]
[21.],[[17]]
[21.],[[21]]
[21.],[[11]]
[17.],[[2]]
[21.],[[10]]
[17.],[[1]]
[3.],[[24]]
[21.],[[20]]
[22.],[[25]]
[3.],[[26]]
[17.],[[6]]
[21.],[[21]]
[22.],[[22]]
[17.],[[26]]
[21.],[[5]]
[20.],[[9]]
[22.],[[25]]
[21.],[[12]]
[17.],[[2]]
[22.],[[6]]
[21.],[[24]]
[17.],[[19]]
[21.],[[3]]
[17.],[[1]]
[21.],[[24]]
[17.],[[10]]
[21.],[[4]]
[21.],[[17]]
[17.],[[5]]
[17.],[[17]]
[20.],[[6]]
[17.],[[19]]
[21.],[[24]]
[21.],[[7]]
[17.],[[4]]
[17.],[[18]]
[17.],[[1]]
[21.],[[9]]
[21.],[[15]]
[22.],[[25]]
[3.],[[9]]
[21.],[[4]]
[17.],[[18]]
[22.],[[23]]
[17.],[[19]]
[22.],[[6]]
[17.],[[18]]
[21.],[[14]]
[17.],[[1]]
[21.],[[13]]
[21.],[[14]]
[21.],[[4]]
[22.],[[22]]
[3.],[[5]]
[13.],[[13]]
[21.],[[1]]
[21.],[[8]]
[21.],[[21]]
[16.],[[16]]
[21.],[[20]]
[17.],[[18]]
[21.],[[24]]
[17.],[[1]]
[21.],[[4]]
[21.],[[6]]
[3.],[[5]]
[21.],[[24]]
[3.],[[12]]
[21.],[[15]]
[3.],[[26]]
[17.],[[19]]
[21.],[[5]]
[20.],[[6]]
[21.],[[4]]
[17.],[[17]]
[17.],[[2]]
[20.],[[20]]
[17.],[[19]]
[22.],[[20]]
[17.],[[1]]
[17.],[[1]]
[3.],[[5]]
[22.],[[23]]
[17.],[[19]]
[21.],[[21]]
[21.],[[19]]
[17.],[[18]]
[21.],[[10]]
[17.],[[1]]
[22.],[[25]]
[20.],[[6]]
[21.],[[8]]
[21.],[[15]]
[21.],[[4]]
[21.],[[5]]
[22.],[[22]]
[17.],[[17]]
[21.],[[21]]
[21.],[[24]]
[17.],[[1]]
[17.],[[18]]
[21.],[[3]]
[22.],[[22]]
[3.],[[12]]
[21.],[[8]]
[17.],[[17]]
[22.],[[22]]
[16.],[[16]]
[16.],[[16]]
[3.],[[9]]
[17.],[[2]]
[22.],[[25]]
[21.],[[23]]
[21.],[[14]]
[13.],[[23]]
[17.],[[2]]
[22.],[[20]]
[3.],[[3]]
[17.],[[24]]
[17.],[[5]]
[17.],[[2]]
[21.],[[8]]
[17.],[[12]]
[17.],[[19]]
[21.],[[15]]
[17.],[[7]]
[16.],[[16]]
[16.],[[16]]
[21.],[[4]]
[21.],[[21]]
[20.],[[6]]
[21.],[[24]]
[22.],[[22]]
[10.],[[10]]
[22.],[[22]]
[20.],[[9]]
[22.],[[22]]
[21.],[[8]]
[17.],[[4]]
[17.],[[24]]
[17.],[[7]]
[17.],[[18]]
[21.],[[14]]
[22.],[[23]]
[17.],[[9]]
[21.],[[18]]
[22.],[[23]]
[21.],[[13]]
[3.],[[11]]
[22.],[[22]]
[22.],[[23]]
[22.],[[23]]
[17.],[[26]]
[21.],[[5]]
[21.],[[16]]
[3.],[[3]]
[22.],[[23]]
[3.],[[12]]
[17.],[[1]]
[22.],[[20]]
[17.],[[5]]
[21.],[[3]]
[21.],[[13]]
[21.],[[12]]
[17.],[[7]]
[21.],[[14]]
[21.],[[21]]
[21.],[[13]]
[21.],[[24]]
[17.],[[2]]
[21.],[[26]]
[21.],[[7]]
[17.],[[1]]
[3.],[[12]]
[17.],[[17]]
[17.],[[1]]
[21.],[[9]]
[17.],[[1]]
[21.],[[4]]
[21.],[[16]]
[17.],[[17]]
[21.],[[8]]
[21.],[[24]]
[21.],[[3]]
[22.],[[16]]
[20.],[[9]]
[21.],[[8]]
[20.],[[9]]
[17.],[[26]]
[17.],[[19]]
[17.],[[16]]
[22.],[[22]]
[21.],[[9]]
[21.],[[8]]
[3.],[[5]]
[21.],[[9]]
[13.],[[13]]
[21.],[[26]]
[17.],[[17]]
[17.],[[2]]
[22.],[[22]]
[21.],[[19]]
[21.],[[15]]
[16.],[[16]]
[17.],[[11]]
[21.],[[2]]
[21.],[[5]]
[21.],[[21]]
[22.],[[22]]
[21.],[[14]]
[3.],[[9]]
[17.],[[11]]
[21.],[[14]]
[3.],[[7]]
[17.],[[19]]
[21.],[[2]]
[21.],[[18]]
[21.],[[17]]
[21.],[[21]]
[21.],[[19]]
[22.],[[8]]
[21.],[[7]]
[21.],[[12]]
[22.],[[23]]
[17.],[[19]]
[22.],[[14]]
[17.],[[5]]
[21.],[[10]]
[16.],[[16]]
[17.],[[17]]
[22.],[[8]]
[21.],[[4]]
[17.],[[2]]
[17.],[[19]]
[21.],[[20]]
[17.],[[24]]
[21.],[[17]]
[3.],[[5]]
[21.],[[13]]
[22.],[[25]]
[21.],[[15]]
[21.],[[15]]
[3.],[[3]]
[17.],[[18]]
[21.],[[4]]
[21.],[[11]]
[22.],[[20]]
[17.],[[17]]
[21.],[[17]]
[21.],[[18]]
[22.],[[6]]
[3.],[[5]]
[17.],[[19]]
[20.],[[6]]
[22.],[[25]]
[21.],[[15]]
[21.],[[8]]
[20.],[[20]]
[17.],[[1]]
[21.],[[14]]
[17.],[[1]]
[21.],[[20]]
[3.],[[3]]
[22.],[[25]]
[3.],[[3]]
[22.],[[6]]
[21.],[[26]]
[21.],[[14]]
[17.],[[14]]
[3.],[[12]]
[20.],[[25]]
[21.],[[21]]
[17.],[[17]]
[17.],[[2]]
[21.],[[4]]
[22.],[[25]]
[3.],[[10]]
[21.],[[8]]
[3.],[[5]]
[21.],[[8]]
[21.],[[11]]
[21.],[[13]]
[3.],[[9]]
[21.],[[21]]
[17.],[[12]]
[21.],[[24]]
[17.],[[1]]
[22.],[[25]]
[17.],[[1]]
[21.],[[1]]
[21.],[[20]]
[17.],[[18]]
[21.],[[14]]
[21.],[[4]]
[17.],[[18]]
[21.],[[2]]
[17.],[[5]]
[21.],[[13]]
[17.],[[24]]
[21.],[[23]]
[22.],[[20]]
[17.],[[25]]
[21.],[[2]]
[21.],[[15]]
[3.],[[12]]
[16.],[[10]]
[21.],[[24]]
[3.],[[5]]
[17.],[[26]]
[3.],[[3]]
[21.],[[12]]
[3.],[[3]]
[21.],[[10]]
[21.],[[21]]
[21.],[[21]]
[3.],[[3]]
[22.],[[16]]
[3.],[[9]]
[17.],[[18]]
[22.],[[23]]
[21.],[[13]]
[21.],[[20]]
[17.],[[16]]
[22.],[[25]]
[21.],[[17]]
[22.],[[20]]
[21.],[[11]]
[17.],[[1]]
[17.],[[15]]
[17.],[[18]]
[17.],[[19]]
[16.],[[16]]
[21.],[[7]]
[3.],[[3]]
[17.],[[11]]
[3.],[[26]]
[21.],[[13]]
[3.],[[9]]
[21.],[[4]]
[22.],[[16]]
[17.],[[18]]
[21.],[[6]]
[17.],[[12]]
[21.],[[9]]
[17.],[[10]]
[21.],[[11]]
[21.],[[7]]
[21.],[[4]]
[21.],[[21]]
[21.],[[7]]
[16.],[[16]]
[21.],[[4]]
[21.],[[7]]
[16.],[[16]]
[21.],[[7]]
[22.],[[23]]
[17.],[[1]]
[20.],[[6]]
[22.],[[25]]
[22.],[[23]]
[17.],[[17]]
[22.],[[23]]
[16.],[[14]]
[3.],[[12]]
[21.],[[4]]
[17.],[[15]]
[22.],[[23]]
[22.],[[23]]
[3.],[[26]]
[21.],[[8]]
[22.],[[25]]
[21.],[[12]]
[16.],[[6]]
[22.],[[20]]
[22.],[[23]]
[21.],[[24]]
[21.],[[14]]
[3.],[[5]]
[21.],[[21]]
[21.],[[7]]
[22.],[[6]]
[17.],[[5]]
[3.],[[11]]
[3.],[[3]]
[21.],[[19]]
[22.],[[25]]
[21.],[[12]]
[17.],[[3]]
[21.],[[24]]
[21.],[[26]]
[21.],[[12]]
[17.],[[19]]
[17.],[[2]]
[21.],[[7]]
[22.],[[22]]
[3.],[[3]]
[16.],[[10]]
[3.],[[11]]
[21.],[[13]]
[17.],[[17]]
[21.],[[20]]
[16.],[[16]]
[3.],[[5]]
[17.],[[7]]
[21.],[[14]]
[22.],[[23]]
[17.],[[1]]
[22.],[[22]]
[21.],[[8]]
[21.],[[7]]
[21.],[[12]]
[21.],[[8]]
[3.],[[12]]
[21.],[[13]]
[21.],[[24]]
[17.],[[10]]
[21.],[[3]]
[17.],[[2]]
[20.],[[6]]
[21.],[[16]]
[21.],[[15]]
[3.],[[3]]
[3.],[[5]]
[10.],[[10]]
[20.],[[6]]
[22.],[[16]]
[21.],[[14]]
[21.],[[13]]
[22.],[[22]]
[21.],[[9]]
[17.],[[18]]
[17.],[[18]]
[17.],[[1]]
[22.],[[22]]
[16.],[[16]]
[17.],[[12]]
[21.],[[15]]
[17.],[[1]]
[21.],[[22]]
[21.],[[7]]
[20.],[[25]]
[3.],[[3]]
[22.],[[16]]
[17.],[[19]]
[3.],[[5]]
[17.],[[18]]
[21.],[[26]]
[17.],[[1]]
[17.],[[19]]
[17.],[[26]]
[21.],[[5]]
[22.],[[23]]
[22.],[[20]]
[21.],[[5]]
[21.],[[21]]
[21.],[[15]]
[17.],[[7]]
[21.],[[24]]
[17.],[[17]]
[17.],[[18]]
[21.],[[25]]
[22.],[[25]]
[21.],[[3]]
[21.],[[24]]
[22.],[[23]]
[3.],[[7]]
[20.],[[25]]
[22.],[[20]]
[16.],[[16]]
[22.],[[14]]
[22.],[[25]]
[17.],[[18]]
[21.],[[12]]
[21.],[[21]]
[21.],[[17]]
[17.],[[5]]
[17.],[[8]]
[22.],[[20]]
[20.],[[25]]
[17.],[[12]]
[20.],[[25]]
[17.],[[2]]
[21.],[[11]]
[21.],[[14]]
[21.],[[7]]
[21.],[[26]]
[21.],[[20]]
[21.],[[4]]
[17.],[[3]]
[22.],[[23]]
[17.],[[1]]
[17.],[[2]]
[21.],[[23]]
[3.],[[10]]
[21.],[[13]]
[21.],[[8]]
[3.],[[5]]
[17.],[[1]]
[17.],[[13]]
[17.],[[1]]
[17.],[[1]]
[21.],[[21]]
[22.],[[22]]
[17.],[[17]]
[21.],[[21]]
[20.],[[6]]
[3.],[[3]]
[21.],[[4]]
[22.],[[25]]
[22.],[[6]]
[21.],[[20]]
[17.],[[18]]
[21.],[[8]]
[21.],[[5]]
[21.],[[21]]
[17.],[[19]]
[21.],[[11]]
[17.],[[19]]
[21.],[[10]]
[20.],[[24]]
[22.],[[16]]
[17.],[[18]]
[22.],[[22]]
[21.],[[13]]
[3.],[[12]]
[21.],[[14]]
[17.],[[6]]
[21.],[[5]]
[17.],[[3]]
[21.],[[4]]
[21.],[[11]]
[21.],[[19]]
[17.],[[1]]
[22.],[[22]]
[17.],[[10]]
[17.],[[5]]
[17.],[[19]]
[13.],[[13]]
[21.],[[12]]
[22.],[[25]]
[22.],[[25]]
[21.],[[26]]
[17.],[[5]]
[17.],[[12]]
[17.],[[19]]
[21.],[[10]]
[22.],[[25]]
[17.],[[1]]
[21.],[[11]]
[21.],[[12]]
[17.],[[9]]
[3.],[[3]]
[3.],[[26]]
[10.],[[10]]
[22.],[[16]]
[21.],[[13]]
[17.],[[7]]
[21.],[[15]]
[21.],[[10]]
[21.],[[15]]
[22.],[[16]]
[21.],[[20]]
[20.],[[6]]
