my_result,target
[6.],[[6]]
[3.],[[3]]
[16.],[[16]]
[3.],[[12]]
[5.],[[19]]
[16.],[[4]]
[3.],[[25]]
[3.],[[11]]
[3.],[[17]]
[3.],[[19]]
[3.],[[15]]
[3.],[[9]]
[6.],[[3]]
[3.],[[21]]
[10.],[[1]]
[16.],[[26]]
[3.],[[24]]
[3.],[[17]]
[3.],[[1]]
[13.],[[13]]
[13.],[[23]]
[16.],[[23]]
[16.],[[25]]
[13.],[[13]]
[3.],[[18]]
[16.],[[4]]
[3.],[[21]]
[6.],[[25]]
[16.],[[16]]
[16.],[[10]]
[3.],[[12]]
[6.],[[6]]
[3.],[[5]]
[6.],[[23]]
[13.],[[23]]
[13.],[[13]]
[3.],[[5]]
[16.],[[23]]
[3.],[[17]]
[6.],[[20]]
[16.],[[19]]
[13.],[[13]]
[3.],[[4]]
[6.],[[10]]
[3.],[[17]]
[3.],[[3]]
[3.],[[7]]
[3.],[[21]]
[3.],[[17]]
[3.],[[18]]
[13.],[[23]]
[3.],[[15]]
[3.],[[4]]
[3.],[[3]]
[3.],[[4]]
[10.],[[10]]
[16.],[[23]]
[16.],[[1]]
[16.],[[6]]
[10.],[[1]]
[3.],[[26]]
[3.],[[14]]
[3.],[[12]]
[3.],[[2]]
[3.],[[3]]
[3.],[[11]]
[16.],[[26]]
[3.],[[17]]
[10.],[[10]]
[3.],[[9]]
[3.],[[9]]
[16.],[[6]]
[3.],[[7]]
[13.],[[13]]
[16.],[[10]]
[3.],[[8]]
[3.],[[3]]
[3.],[[18]]
[13.],[[13]]
[16.],[[16]]
[16.],[[2]]
[3.],[[22]]
[2.],[[11]]
[3.],[[8]]
[16.],[[10]]
[5.],[[11]]
[6.],[[23]]
[3.],[[11]]
[16.],[[6]]
[16.],[[8]]
[6.],[[20]]
[3.],[[19]]
[3.],[[26]]
[3.],[[12]]
[10.],[[10]]
[3.],[[11]]
[3.],[[15]]
[16.],[[16]]
[3.],[[15]]
[16.],[[19]]
[3.],[[7]]
[3.],[[3]]
[13.],[[13]]
[13.],[[13]]
[16.],[[8]]
[6.],[[23]]
[3.],[[19]]
[16.],[[7]]
[16.],[[18]]
[3.],[[5]]
[3.],[[3]]
[3.],[[26]]
[3.],[[17]]
[3.],[[7]]
[13.],[[13]]
[3.],[[22]]
[16.],[[6]]
[3.],[[12]]
[3.],[[22]]
[4.],[[12]]
[3.],[[3]]
[3.],[[21]]
[6.],[[10]]
[3.],[[25]]
[3.],[[12]]
[3.],[[14]]
[3.],[[1]]
[16.],[[10]]
[3.],[[21]]
[3.],[[26]]
[3.],[[8]]
[3.],[[25]]
[3.],[[17]]
[16.],[[10]]
[16.],[[16]]
[3.],[[17]]
[3.],[[24]]
[3.],[[22]]
[4.],[[11]]
[16.],[[16]]
[13.],[[13]]
[13.],[[23]]
[6.],[[25]]
[16.],[[25]]
[16.],[[2]]
[3.],[[5]]
[3.],[[18]]
[3.],[[4]]
[16.],[[23]]
[3.],[[18]]
[6.],[[20]]
[16.],[[16]]
[3.],[[26]]
[6.],[[25]]
[16.],[[6]]
[3.],[[12]]
[3.],[[7]]
[13.],[[23]]
[16.],[[26]]
[16.],[[6]]
[16.],[[4]]
[3.],[[18]]
[3.],[[17]]
[16.],[[16]]
[16.],[[14]]
[3.],[[21]]
[3.],[[5]]
[3.],[[12]]
[10.],[[1]]
[13.],[[13]]
[3.],[[2]]
[16.],[[4]]
[4.],[[18]]
[3.],[[26]]
[3.],[[20]]
[16.],[[9]]
[6.],[[25]]
[16.],[[4]]
[6.],[[6]]
[3.],[[24]]
[3.],[[4]]
[3.],[[11]]
[6.],[[20]]
[3.],[[2]]
[16.],[[2]]
[3.],[[9]]
[6.],[[25]]
[6.],[[20]]
[3.],[[17]]
[16.],[[9]]
[3.],[[5]]
[3.],[[18]]
[3.],[[3]]
[3.],[[26]]
[6.],[[25]]
[3.],[[17]]
[16.],[[6]]
[6.],[[20]]
[16.],[[14]]
[5.],[[4]]
[16.],[[24]]
[16.],[[6]]
[3.],[[21]]
[3.],[[8]]
[3.],[[21]]
[4.],[[4]]
[3.],[[3]]
[3.],[[25]]
[3.],[[9]]
[3.],[[26]]
[3.],[[18]]
[3.],[[11]]
[3.],[[20]]
[3.],[[4]]
[16.],[[6]]
[4.],[[24]]
[13.],[[13]]
[3.],[[12]]
[3.],[[5]]
[10.],[[10]]
[14.],[[8]]
[3.],[[11]]
[13.],[[13]]
[16.],[[2]]
[16.],[[16]]
[3.],[[15]]
[3.],[[4]]
[3.],[[5]]
[6.],[[6]]
[3.],[[21]]
[3.],[[12]]
[3.],[[17]]
[16.],[[26]]
[13.],[[13]]
[3.],[[7]]
[3.],[[11]]
[3.],[[23]]
[3.],[[9]]
[3.],[[1]]
[3.],[[5]]
[16.],[[16]]
[3.],[[11]]
[3.],[[5]]
[3.],[[11]]
[3.],[[26]]
[16.],[[8]]
[3.],[[24]]
[14.],[[14]]
[3.],[[25]]
[4.],[[24]]
[6.],[[6]]
[3.],[[23]]
[3.],[[13]]
[16.],[[19]]
[16.],[[16]]
[13.],[[13]]
[4.],[[4]]
[10.],[[26]]
[3.],[[8]]
[3.],[[20]]
[3.],[[3]]
[16.],[[16]]
[13.],[[23]]
[3.],[[4]]
[3.],[[8]]
[14.],[[14]]
[2.],[[24]]
[3.],[[25]]
[3.],[[9]]
[6.],[[6]]
[4.],[[25]]
[16.],[[4]]
[3.],[[17]]
[16.],[[16]]
[13.],[[23]]
[3.],[[6]]
[3.],[[12]]
[3.],[[25]]
[6.],[[25]]
[6.],[[20]]
[3.],[[9]]
[10.],[[10]]
[5.],[[11]]
[3.],[[9]]
[3.],[[7]]
[3.],[[26]]
[3.],[[4]]
[16.],[[8]]
[3.],[[24]]
[6.],[[20]]
[16.],[[14]]
[3.],[[12]]
[13.],[[23]]
[3.],[[20]]
[3.],[[26]]
[3.],[[21]]
[3.],[[19]]
[3.],[[2]]
[3.],[[21]]
[13.],[[13]]
[3.],[[18]]
[3.],[[22]]
[3.],[[11]]
[3.],[[26]]
[3.],[[12]]
[3.],[[7]]
[6.],[[20]]
[3.],[[7]]
[13.],[[13]]
[3.],[[11]]
[13.],[[13]]
[3.],[[19]]
[3.],[[18]]
[16.],[[8]]
[2.],[[5]]
[3.],[[3]]
[13.],[[14]]
[3.],[[12]]
[16.],[[16]]
[6.],[[22]]
[3.],[[21]]
[16.],[[19]]
[16.],[[15]]
[3.],[[12]]
[3.],[[10]]
[3.],[[2]]
[6.],[[25]]
[3.],[[5]]
[3.],[[11]]
[3.],[[8]]
[3.],[[7]]
[3.],[[15]]
[3.],[[24]]
[3.],[[22]]
[3.],[[26]]
[3.],[[19]]
[3.],[[19]]
[6.],[[16]]
[6.],[[20]]
[3.],[[15]]
[3.],[[17]]
[3.],[[22]]
[5.],[[19]]
[13.],[[23]]
[10.],[[10]]
[3.],[[1]]
[10.],[[1]]
[3.],[[1]]
[3.],[[4]]
[3.],[[19]]
[13.],[[13]]
[16.],[[6]]
[16.],[[23]]
[6.],[[14]]
[13.],[[23]]
[3.],[[5]]
[16.],[[16]]
[3.],[[1]]
[3.],[[24]]
[3.],[[19]]
[3.],[[9]]
[13.],[[23]]
[3.],[[26]]
[3.],[[12]]
[6.],[[9]]
[16.],[[2]]
[10.],[[10]]
[3.],[[20]]
[3.],[[7]]
[3.],[[5]]
[16.],[[18]]
[13.],[[21]]
[14.],[[14]]
[3.],[[8]]
[3.],[[11]]
[3.],[[18]]
[13.],[[15]]
[6.],[[22]]
[6.],[[22]]
[3.],[[8]]
[3.],[[25]]
[3.],[[12]]
[3.],[[12]]
[3.],[[12]]
[3.],[[16]]
[3.],[[17]]
[6.],[[25]]
[3.],[[3]]
[16.],[[23]]
[3.],[[14]]
[3.],[[5]]
[16.],[[1]]
[3.],[[24]]
[10.],[[1]]
[3.],[[12]]
[3.],[[19]]
[10.],[[10]]
[3.],[[12]]
[3.],[[17]]
[6.],[[22]]
[13.],[[13]]
[3.],[[4]]
[3.],[[18]]
[6.],[[20]]
[3.],[[8]]
[3.],[[11]]
[3.],[[8]]
[10.],[[1]]
[16.],[[16]]
[6.],[[6]]
[3.],[[18]]
[3.],[[17]]
[3.],[[15]]
[3.],[[3]]
[16.],[[14]]
[3.],[[19]]
[16.],[[16]]
[16.],[[6]]
[6.],[[25]]
[6.],[[20]]
[14.],[[8]]
[16.],[[1]]
[3.],[[11]]
[16.],[[7]]
[10.],[[10]]
[4.],[[4]]
[3.],[[2]]
[16.],[[24]]
[5.],[[24]]
[16.],[[16]]
[3.],[[15]]
[2.],[[10]]
[3.],[[21]]
[16.],[[16]]
[6.],[[25]]
[16.],[[14]]
[3.],[[15]]
[3.],[[5]]
[16.],[[6]]
[16.],[[4]]
[3.],[[9]]
[3.],[[21]]
[6.],[[20]]
[3.],[[5]]
[3.],[[10]]
[3.],[[7]]
[13.],[[13]]
[3.],[[17]]
[3.],[[24]]
[3.],[[8]]
[16.],[[16]]
[3.],[[3]]
[3.],[[8]]
[4.],[[1]]
[16.],[[2]]
[16.],[[8]]
[16.],[[14]]
[3.],[[12]]
[3.],[[19]]
[3.],[[5]]
[16.],[[4]]
[3.],[[12]]
[3.],[[13]]
[6.],[[22]]
[3.],[[8]]
[3.],[[25]]
[10.],[[1]]
[3.],[[7]]
[16.],[[25]]
[6.],[[6]]
[3.],[[13]]
[16.],[[25]]
[3.],[[11]]
[3.],[[3]]
[6.],[[16]]
[3.],[[11]]
[3.],[[12]]
[16.],[[22]]
[3.],[[12]]
[3.],[[13]]
[6.],[[20]]
[6.],[[20]]
[16.],[[2]]
[16.],[[16]]
[3.],[[5]]
[3.],[[3]]
[6.],[[6]]
[3.],[[14]]
[3.],[[3]]
[3.],[[23]]
[16.],[[6]]
[3.],[[25]]
[3.],[[9]]
[3.],[[9]]
[3.],[[7]]
[6.],[[20]]
[3.],[[3]]
[3.],[[7]]
[6.],[[23]]
[3.],[[21]]
[3.],[[26]]
[16.],[[2]]
[3.],[[5]]
[16.],[[8]]
[3.],[[12]]
[10.],[[1]]
[3.],[[17]]
[3.],[[25]]
[3.],[[11]]
[16.],[[4]]
[3.],[[24]]
[13.],[[13]]
[6.],[[22]]
[3.],[[24]]
[3.],[[26]]
[6.],[[25]]
[3.],[[21]]
[6.],[[25]]
[4.],[[19]]
[3.],[[15]]
[4.],[[24]]
[3.],[[5]]
[3.],[[3]]
[16.],[[16]]
[3.],[[5]]
[13.],[[13]]
[13.],[[23]]
[13.],[[13]]
[13.],[[16]]
[3.],[[7]]
[3.],[[4]]
[3.],[[17]]
[3.],[[9]]
[6.],[[25]]
[13.],[[8]]
[14.],[[14]]
[3.],[[7]]
[3.],[[12]]
[16.],[[26]]
[5.],[[24]]
[16.],[[16]]
[13.],[[13]]
[3.],[[26]]
[3.],[[24]]
[3.],[[5]]
[3.],[[24]]
[3.],[[12]]
[4.],[[15]]
[3.],[[23]]
[16.],[[6]]
[3.],[[5]]
[6.],[[21]]
[3.],[[14]]
[16.],[[18]]
[3.],[[21]]
[3.],[[19]]
[13.],[[18]]
[3.],[[8]]
[16.],[[8]]
[16.],[[8]]
[16.],[[24]]
[6.],[[22]]
[3.],[[4]]
[3.],[[10]]
[3.],[[10]]
[3.],[[25]]
[13.],[[13]]
[3.],[[5]]
[6.],[[6]]
[3.],[[24]]
[3.],[[11]]
[16.],[[19]]
[3.],[[3]]
[13.],[[21]]
[4.],[[2]]
[13.],[[13]]
[3.],[[2]]
[3.],[[12]]
[16.],[[16]]
[3.],[[21]]
[3.],[[10]]
[16.],[[1]]
[3.],[[13]]
[3.],[[1]]
[16.],[[2]]
[3.],[[21]]
[3.],[[7]]
[6.],[[20]]
[3.],[[15]]
[16.],[[15]]
[6.],[[6]]
[3.],[[22]]
[3.],[[15]]
[16.],[[26]]
[3.],[[5]]
[10.],[[1]]
[16.],[[22]]
[10.],[[1]]
[16.],[[2]]
[3.],[[12]]
[3.],[[21]]
[3.],[[18]]
[6.],[[6]]
[3.],[[25]]
[10.],[[1]]
[3.],[[9]]
[3.],[[24]]
[16.],[[23]]
[3.],[[14]]
[3.],[[4]]
[6.],[[22]]
[3.],[[26]]
[6.],[[10]]
[3.],[[12]]
[6.],[[23]]
[3.],[[3]]
[14.],[[14]]
[3.],[[11]]
[14.],[[14]]
[3.],[[24]]
[6.],[[20]]
[3.],[[19]]
[16.],[[16]]
[6.],[[6]]
[3.],[[9]]
[3.],[[6]]
[3.],[[4]]
[6.],[[6]]
[13.],[[13]]
[16.],[[22]]
[3.],[[10]]
[3.],[[3]]
[3.],[[2]]
[3.],[[2]]
[6.],[[20]]
[3.],[[20]]
[6.],[[20]]
[4.],[[19]]
[3.],[[5]]
[13.],[[23]]
[16.],[[4]]
[3.],[[15]]
[6.],[[14]]
[16.],[[6]]
[13.],[[23]]
[16.],[[18]]
[3.],[[1]]
[16.],[[20]]
[3.],[[25]]
[3.],[[26]]
[3.],[[26]]
[3.],[[11]]
[3.],[[7]]
[3.],[[26]]
[3.],[[19]]
[3.],[[14]]
[4.],[[1]]
[3.],[[8]]
[3.],[[26]]
[3.],[[24]]
[6.],[[6]]
[6.],[[20]]
[10.],[[10]]
[3.],[[11]]
[3.],[[24]]
[14.],[[14]]
[3.],[[15]]
[3.],[[7]]
[3.],[[4]]
[3.],[[11]]
[3.],[[22]]
[2.],[[2]]
[16.],[[10]]
[3.],[[25]]
[3.],[[5]]
[16.],[[16]]
[3.],[[5]]
[3.],[[15]]
[3.],[[26]]
[3.],[[25]]
[13.],[[23]]
[3.],[[21]]
[3.],[[15]]
[3.],[[21]]
[16.],[[6]]
[3.],[[5]]
[13.],[[7]]
[3.],[[7]]
[3.],[[21]]
[3.],[[3]]
[10.],[[10]]
[16.],[[6]]
[16.],[[16]]
[3.],[[26]]
[3.],[[21]]
[16.],[[23]]
[3.],[[21]]
[3.],[[11]]
[3.],[[12]]
[3.],[[22]]
[13.],[[13]]
[6.],[[23]]
[3.],[[22]]
[6.],[[6]]
[4.],[[17]]
[3.],[[11]]
[3.],[[3]]
[3.],[[17]]
[3.],[[25]]
[16.],[[18]]
[3.],[[3]]
[3.],[[7]]
[3.],[[24]]
[3.],[[8]]
[3.],[[17]]
[16.],[[14]]
[4.],[[17]]
[16.],[[26]]
[3.],[[17]]
[16.],[[14]]
[13.],[[21]]
[3.],[[24]]
[16.],[[22]]
[3.],[[14]]
[6.],[[22]]
[3.],[[4]]
[4.],[[2]]
[3.],[[26]]
[3.],[[17]]
[3.],[[21]]
[3.],[[19]]
[13.],[[14]]
[16.],[[16]]
[3.],[[26]]
[3.],[[17]]
[16.],[[9]]
[16.],[[14]]
[3.],[[7]]
[13.],[[2]]
[16.],[[14]]
[3.],[[26]]
[3.],[[3]]
[3.],[[11]]
[2.],[[2]]
[13.],[[13]]
[6.],[[6]]
[3.],[[24]]
[13.],[[15]]
[3.],[[13]]
[3.],[[1]]
[3.],[[14]]
[13.],[[13]]
[3.],[[4]]
[6.],[[6]]
[6.],[[22]]
[3.],[[23]]
[3.],[[15]]
[6.],[[6]]
[3.],[[1]]
[3.],[[25]]
[3.],[[9]]
[3.],[[15]]
[4.],[[4]]
[6.],[[20]]
[3.],[[22]]
[3.],[[26]]
[3.],[[21]]
[3.],[[26]]
[3.],[[9]]
[16.],[[6]]
[3.],[[17]]
[3.],[[11]]
[3.],[[24]]
[3.],[[21]]
[3.],[[21]]
[4.],[[14]]
[3.],[[7]]
[3.],[[5]]
[10.],[[1]]
[3.],[[26]]
[13.],[[13]]
[3.],[[18]]
[3.],[[11]]
[3.],[[17]]
[3.],[[8]]
[3.],[[1]]
[3.],[[2]]
[3.],[[13]]
[6.],[[22]]
[4.],[[17]]
[16.],[[16]]
[3.],[[2]]
[3.],[[26]]
[3.],[[7]]
[4.],[[9]]
[3.],[[21]]
[16.],[[26]]
[3.],[[18]]
[3.],[[20]]
[16.],[[16]]
[3.],[[17]]
[16.],[[16]]
[6.],[[6]]
[3.],[[6]]
[3.],[[25]]
[3.],[[23]]
[13.],[[23]]
[4.],[[8]]
[6.],[[23]]
[3.],[[11]]
[3.],[[12]]
[16.],[[16]]
[3.],[[17]]
[16.],[[18]]
[3.],[[21]]
[3.],[[25]]
[5.],[[26]]
[16.],[[26]]
[3.],[[18]]
[10.],[[4]]
[3.],[[20]]
[3.],[[8]]
[16.],[[8]]
[3.],[[24]]
[5.],[[9]]
[6.],[[25]]
[6.],[[26]]
[16.],[[14]]
[3.],[[9]]
[3.],[[3]]
[3.],[[15]]
[6.],[[25]]
[10.],[[1]]
[10.],[[9]]
[16.],[[26]]
[3.],[[2]]
[3.],[[17]]
[3.],[[21]]
[3.],[[11]]
[16.],[[2]]
[10.],[[10]]
[10.],[[1]]
[3.],[[24]]
[6.],[[20]]
[6.],[[25]]
[3.],[[26]]
[16.],[[6]]
[3.],[[21]]
[3.],[[22]]
[10.],[[26]]
[3.],[[5]]
[10.],[[9]]
[3.],[[25]]
[4.],[[12]]
[16.],[[2]]
[6.],[[6]]
[3.],[[24]]
[3.],[[19]]
[3.],[[3]]
[13.],[[1]]
[3.],[[24]]
[16.],[[10]]
[3.],[[4]]
[3.],[[17]]
[4.],[[5]]
[3.],[[17]]
[16.],[[6]]
[3.],[[19]]
[3.],[[24]]
[3.],[[7]]
[10.],[[4]]
[3.],[[18]]
[3.],[[1]]
[3.],[[9]]
[16.],[[15]]
[6.],[[25]]
[3.],[[9]]
[3.],[[4]]
[3.],[[18]]
[3.],[[23]]
[3.],[[19]]
[6.],[[6]]
[3.],[[18]]
[13.],[[14]]
[3.],[[1]]
[13.],[[13]]
[16.],[[14]]
[16.],[[4]]
[3.],[[22]]
[3.],[[5]]
[13.],[[13]]
[3.],[[1]]
[3.],[[8]]
[3.],[[21]]
[16.],[[16]]
[16.],[[20]]
[3.],[[18]]
[3.],[[24]]
[16.],[[1]]
[16.],[[4]]
[3.],[[6]]
[3.],[[5]]
[3.],[[24]]
[3.],[[12]]
[16.],[[15]]
[3.],[[26]]
[3.],[[19]]
[3.],[[5]]
[6.],[[6]]
[3.],[[4]]
[3.],[[17]]
[3.],[[2]]
[6.],[[20]]
[2.],[[19]]
[6.],[[20]]
[10.],[[1]]
[13.],[[1]]
[3.],[[5]]
[16.],[[23]]
[3.],[[19]]
[3.],[[21]]
[16.],[[19]]
[3.],[[18]]
[3.],[[10]]
[10.],[[1]]
[3.],[[25]]
[6.],[[6]]
[4.],[[8]]
[3.],[[15]]
[4.],[[4]]
[3.],[[5]]
[16.],[[22]]
[16.],[[17]]
[3.],[[21]]
[3.],[[24]]
[10.],[[1]]
[3.],[[18]]
[3.],[[3]]
[3.],[[22]]
[3.],[[12]]
[3.],[[8]]
[3.],[[17]]
[3.],[[22]]
[16.],[[16]]
[16.],[[16]]
[3.],[[9]]
[4.],[[2]]
[3.],[[25]]
[13.],[[23]]
[3.],[[14]]
[13.],[[23]]
[3.],[[2]]
[3.],[[20]]
[3.],[[3]]
[2.],[[24]]
[3.],[[5]]
[13.],[[2]]
[3.],[[8]]
[3.],[[12]]
[3.],[[19]]
[3.],[[15]]
[3.],[[7]]
[16.],[[16]]
[16.],[[16]]
[3.],[[4]]
[13.],[[21]]
[16.],[[6]]
[6.],[[24]]
[6.],[[22]]
[10.],[[10]]
[6.],[[22]]
[6.],[[9]]
[6.],[[22]]
[14.],[[8]]
[4.],[[4]]
[4.],[[24]]
[3.],[[7]]
[4.],[[18]]
[3.],[[14]]
[16.],[[23]]
[3.],[[9]]
[4.],[[18]]
[16.],[[23]]
[13.],[[13]]
[3.],[[11]]
[3.],[[22]]
[16.],[[23]]
[3.],[[23]]
[3.],[[26]]
[3.],[[5]]
[16.],[[16]]
[3.],[[3]]
[16.],[[23]]
[3.],[[12]]
[10.],[[1]]
[6.],[[20]]
[3.],[[5]]
[13.],[[3]]
[13.],[[13]]
[3.],[[12]]
[13.],[[7]]
[16.],[[14]]
[3.],[[21]]
[13.],[[13]]
[3.],[[24]]
[4.],[[2]]
[16.],[[26]]
[3.],[[7]]
[3.],[[1]]
[3.],[[12]]
[3.],[[17]]
[3.],[[1]]
[3.],[[9]]
[3.],[[1]]
[13.],[[4]]
[16.],[[16]]
[4.],[[17]]
[14.],[[8]]
[3.],[[24]]
[16.],[[3]]
[16.],[[16]]
[3.],[[9]]
[13.],[[8]]
[3.],[[9]]
[5.],[[26]]
[3.],[[19]]
[16.],[[16]]
[16.],[[22]]
[3.],[[9]]
[3.],[[8]]
[3.],[[5]]
[16.],[[9]]
[13.],[[13]]
[6.],[[26]]
[3.],[[17]]
[3.],[[2]]
[6.],[[22]]
[3.],[[19]]
[3.],[[15]]
[16.],[[16]]
[3.],[[11]]
[16.],[[2]]
[3.],[[5]]
[3.],[[21]]
[6.],[[22]]
[16.],[[14]]
[3.],[[9]]
[3.],[[11]]
[16.],[[14]]
[3.],[[7]]
[3.],[[19]]
[16.],[[2]]
[3.],[[18]]
[3.],[[17]]
[3.],[[21]]
[3.],[[19]]
[16.],[[8]]
[3.],[[7]]
[3.],[[12]]
[6.],[[23]]
[3.],[[19]]
[6.],[[14]]
[3.],[[5]]
[3.],[[10]]
[16.],[[16]]
[3.],[[17]]
[16.],[[8]]
[4.],[[4]]
[3.],[[2]]
[3.],[[19]]
[3.],[[20]]
[16.],[[24]]
[3.],[[17]]
[3.],[[5]]
[13.],[[13]]
[3.],[[25]]
[3.],[[15]]
[3.],[[15]]
[3.],[[3]]
[3.],[[18]]
[3.],[[4]]
[3.],[[11]]
[16.],[[20]]
[3.],[[17]]
[3.],[[17]]
[3.],[[18]]
[6.],[[6]]
[3.],[[5]]
[3.],[[19]]
[6.],[[6]]
[6.],[[25]]
[3.],[[15]]
[3.],[[8]]
[6.],[[20]]
[10.],[[1]]
[16.],[[14]]
[10.],[[1]]
[3.],[[20]]
[3.],[[3]]
[16.],[[25]]
[3.],[[3]]
[16.],[[6]]
[5.],[[26]]
[14.],[[14]]
[13.],[[14]]
[3.],[[12]]
[6.],[[25]]
[3.],[[21]]
[13.],[[17]]
[4.],[[2]]
[3.],[[4]]
[3.],[[25]]
[3.],[[10]]
[3.],[[8]]
[3.],[[5]]
[3.],[[8]]
[3.],[[11]]
[13.],[[13]]
[3.],[[9]]
[3.],[[21]]
[3.],[[12]]
[3.],[[24]]
[4.],[[1]]
[6.],[[25]]
[3.],[[1]]
[3.],[[1]]
[16.],[[20]]
[3.],[[18]]
[16.],[[14]]
[16.],[[4]]
[3.],[[18]]
[3.],[[2]]
[16.],[[5]]
[3.],[[13]]
[4.],[[24]]
[13.],[[23]]
[3.],[[20]]
[16.],[[25]]
[16.],[[2]]
[3.],[[15]]
[3.],[[12]]
[16.],[[10]]
[3.],[[24]]
[3.],[[5]]
[5.],[[26]]
[3.],[[3]]
[3.],[[12]]
[3.],[[3]]
[10.],[[10]]
[3.],[[21]]
[3.],[[21]]
[3.],[[3]]
[16.],[[16]]
[3.],[[9]]
[3.],[[18]]
[6.],[[23]]
[13.],[[13]]
[3.],[[20]]
[16.],[[16]]
[3.],[[25]]
[3.],[[17]]
[3.],[[20]]
[3.],[[11]]
[16.],[[1]]
[13.],[[15]]
[3.],[[18]]
[3.],[[19]]
[16.],[[16]]
[3.],[[7]]
[3.],[[3]]
[3.],[[11]]
[3.],[[26]]
[13.],[[13]]
[3.],[[9]]
[3.],[[4]]
[16.],[[16]]
[3.],[[18]]
[6.],[[6]]
[10.],[[12]]
[3.],[[9]]
[3.],[[10]]
[3.],[[11]]
[3.],[[7]]
[16.],[[4]]
[3.],[[21]]
[3.],[[7]]
[16.],[[16]]
[16.],[[4]]
[3.],[[7]]
[16.],[[16]]
[3.],[[7]]
[16.],[[23]]
[10.],[[1]]
[16.],[[6]]
[6.],[[25]]
[16.],[[23]]
[3.],[[17]]
[6.],[[23]]
[16.],[[14]]
[3.],[[12]]
[16.],[[4]]
[4.],[[15]]
[16.],[[23]]
[13.],[[23]]
[5.],[[26]]
[3.],[[8]]
[6.],[[25]]
[3.],[[12]]
[16.],[[6]]
[3.],[[20]]
[13.],[[23]]
[3.],[[24]]
[3.],[[14]]
[3.],[[5]]
[3.],[[21]]
[3.],[[7]]
[6.],[[6]]
[3.],[[5]]
[3.],[[11]]
[3.],[[3]]
[16.],[[19]]
[6.],[[25]]
[3.],[[12]]
[3.],[[3]]
[3.],[[24]]
[3.],[[26]]
[4.],[[12]]
[2.],[[19]]
[13.],[[2]]
[3.],[[7]]
[16.],[[22]]
[3.],[[3]]
[16.],[[10]]
[3.],[[11]]
[13.],[[13]]
[3.],[[17]]
[16.],[[20]]
[16.],[[16]]
[3.],[[5]]
[13.],[[7]]
[14.],[[14]]
[16.],[[23]]
[10.],[[1]]
[6.],[[22]]
[3.],[[8]]
[16.],[[7]]
[3.],[[12]]
[16.],[[8]]
[3.],[[12]]
[13.],[[13]]
[3.],[[24]]
[16.],[[10]]
[3.],[[3]]
[3.],[[2]]
[6.],[[6]]
[16.],[[16]]
[3.],[[15]]
[3.],[[3]]
[3.],[[5]]
[10.],[[10]]
[6.],[[6]]
[16.],[[16]]
[3.],[[14]]
[13.],[[13]]
[6.],[[22]]
[3.],[[9]]
[3.],[[18]]
[3.],[[18]]
[10.],[[1]]
[6.],[[22]]
[16.],[[16]]
[3.],[[12]]
[3.],[[15]]
[16.],[[1]]
[16.],[[22]]
[3.],[[7]]
[6.],[[25]]
[3.],[[3]]
[16.],[[16]]
[3.],[[19]]
[3.],[[5]]
[3.],[[18]]
[3.],[[26]]
[16.],[[1]]
[4.],[[19]]
[16.],[[26]]
[3.],[[5]]
[3.],[[23]]
[3.],[[20]]
[3.],[[5]]
[3.],[[21]]
[3.],[[15]]
[3.],[[7]]
[3.],[[24]]
[4.],[[17]]
[4.],[[18]]
[16.],[[25]]
[6.],[[25]]
[3.],[[3]]
[16.],[[24]]
[16.],[[23]]
[3.],[[7]]
[6.],[[25]]
[3.],[[20]]
[16.],[[16]]
[6.],[[14]]
[6.],[[25]]
[16.],[[18]]
[3.],[[12]]
[3.],[[21]]
[3.],[[17]]
[3.],[[5]]
[4.],[[8]]
[16.],[[20]]
[6.],[[25]]
[3.],[[12]]
[6.],[[25]]
[3.],[[2]]
[3.],[[11]]
[16.],[[14]]
[3.],[[7]]
[3.],[[26]]
[3.],[[20]]
[3.],[[4]]
[3.],[[3]]
[6.],[[23]]
[3.],[[1]]
[16.],[[2]]
[13.],[[23]]
[10.],[[10]]
[13.],[[13]]
[3.],[[8]]
[3.],[[5]]
[10.],[[1]]
[13.],[[13]]
[10.],[[1]]
[10.],[[1]]
[3.],[[21]]
[3.],[[22]]
[3.],[[17]]
[3.],[[21]]
[6.],[[6]]
[3.],[[3]]
[3.],[[4]]
[16.],[[25]]
[6.],[[6]]
[3.],[[20]]
[13.],[[18]]
[3.],[[8]]
[3.],[[5]]
[3.],[[21]]
[3.],[[19]]
[3.],[[11]]
[16.],[[19]]
[4.],[[10]]
[3.],[[24]]
[16.],[[16]]
[3.],[[18]]
[6.],[[22]]
[3.],[[13]]
[3.],[[12]]
[13.],[[14]]
[16.],[[6]]
[3.],[[5]]
[3.],[[3]]
[16.],[[4]]
[3.],[[11]]
[3.],[[19]]
[16.],[[1]]
[3.],[[22]]
[16.],[[10]]
[3.],[[5]]
[3.],[[19]]
[13.],[[13]]
[3.],[[12]]
[3.],[[25]]
[3.],[[25]]
[3.],[[26]]
[3.],[[5]]
[3.],[[12]]
[3.],[[19]]
[10.],[[10]]
[3.],[[25]]
[13.],[[1]]
[3.],[[11]]
[3.],[[12]]
[5.],[[9]]
[3.],[[3]]
[3.],[[26]]
[10.],[[10]]
[16.],[[16]]
[3.],[[13]]
[3.],[[7]]
[3.],[[15]]
[3.],[[10]]
[16.],[[15]]
[16.],[[16]]
[3.],[[20]]
[6.],[[6]]
